file	best_BER	alpha	block_size	num_bits
LibriSpeech 2/dev-clean-2/174/168635/174-168635-0019.flac: best_BER=0.250, alpha=0.05, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/174/168635/174-168635-0019_watermarked.flac
LibriSpeech 2/dev-clean-2/174/168635/174-168635-0020.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/174/168635/174-168635-0020_watermarked.flac
LibriSpeech 2/dev-clean-2/174/168635/174-168635-0021.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/174/168635/174-168635-0021_watermarked.flac
LibriSpeech 2/dev-clean-2/174/168635/174-168635-0022.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/174/168635/174-168635-0022_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0000.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0000_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0001.flac: best_BER=0.000, alpha=0.05, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0001_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0002.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0002_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0003.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0003_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0004.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0004_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0005.flac: best_BER=0.250, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0005_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0006.flac: best_BER=0.000, alpha=0.2, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0006_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0007.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0007_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0008.flac: best_BER=0.250, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0008_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0009.flac: best_BER=0.188, alpha=0.2, block_size=(8, 8), num_bits=16, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0009_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0010.flac: best_BER=0.000, alpha=0.05, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0010_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0011.flac: best_BER=0.000, alpha=0.1, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0011_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0012.flac: best_BER=0.250, alpha=0.01, block_size=(16, 16), num_bits=16, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0012_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0013.flac: best_BER=0.125, alpha=0.1, block_size=(32, 32), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0013_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0014.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0014_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0015.flac: best_BER=0.125, alpha=0.01, block_size=(16, 16), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0015_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0016.flac: best_BER=0.000, alpha=0.2, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0016_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0017.flac: best_BER=0.000, alpha=0.05, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0017_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0018.flac: best_BER=0.250, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0018_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0019.flac: best_BER=0.188, alpha=0.01, block_size=(8, 8), num_bits=16, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0019_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0020.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0020_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0021.flac: best_BER=0.000, alpha=0.1, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0021_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0022.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0022_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0023.flac: best_BER=0.000, alpha=0.1, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0023_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0024.flac: best_BER=0.000, alpha=0.1, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0024_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0025.flac: best_BER=0.000, alpha=0.05, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0025_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0026.flac: best_BER=0.000, alpha=0.05, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0026_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0027.flac: best_BER=0.250, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0027_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0028.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0028_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0029.flac: best_BER=0.000, alpha=0.2, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/147956/1988-147956-0029_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0000.flac: best_BER=0.000, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0000_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0001.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0001_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0002.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0002_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0003.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0003_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0004.flac: best_BER=0.000, alpha=0.2, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0004_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0005.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0005_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0006.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0006_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0007.flac: best_BER=0.250, alpha=0.05, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0007_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0008.flac: best_BER=0.000, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0008_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0009.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0009_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0010.flac: best_BER=0.000, alpha=0.2, block_size=(32, 32), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0010_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0011.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0011_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0012.flac: best_BER=0.000, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0012_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0013.flac: best_BER=0.125, alpha=0.1, block_size=(16, 16), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0013_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0014.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0014_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0015.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0015_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0016.flac: best_BER=0.000, alpha=0.1, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0016_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0017.flac: best_BER=0.000, alpha=0.1, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0017_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0018.flac: best_BER=0.000, alpha=0.2, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0018_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0019.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0019_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0020.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0020_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0021.flac: best_BER=0.125, alpha=0.2, block_size=(16, 16), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0021_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0022.flac: best_BER=0.000, alpha=0.1, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0022_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0023.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0023_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0024.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0024_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0025.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0025_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0026.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0026_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0027.flac: best_BER=0.000, alpha=0.1, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0027_watermarked.flac
LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0028.flac: best_BER=0.125, alpha=0.05, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/1988/24833/1988-24833-0028_watermarked.flac
LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0000.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0000_watermarked.flac
LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0001.flac: best_BER=0.125, alpha=0.1, block_size=(32, 32), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0001_watermarked.flac
LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0002.flac: best_BER=0.000, alpha=0.1, block_size=(32, 32), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0002_watermarked.flac
LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0003.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0003_watermarked.flac
LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0004.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0004_watermarked.flac
LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0005.flac: best_BER=0.000, alpha=0.1, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0005_watermarked.flac
LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0006.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0006_watermarked.flac
LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0007.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0007_watermarked.flac
LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0008.flac: best_BER=0.125, alpha=0.05, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0008_watermarked.flac
LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0009.flac: best_BER=0.125, alpha=0.2, block_size=(16, 16), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0009_watermarked.flac
LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0010.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/1993/147964/1993-147964-0010_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0000.flac: best_BER=0.000, alpha=0.1, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0000_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0001.flac: best_BER=0.125, alpha=0.01, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0001_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0002.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0002_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0003.flac: best_BER=0.125, alpha=0.1, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0003_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0004.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0004_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0005.flac: best_BER=0.000, alpha=0.1, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0005_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0006.flac: best_BER=0.000, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0006_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0007.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0007_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0008.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0008_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0009.flac: best_BER=0.000, alpha=0.05, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0009_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0010.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0010_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0011.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0011_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0012.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0012_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0013.flac: best_BER=0.125, alpha=0.1, block_size=(16, 16), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0013_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0014.flac: best_BER=0.125, alpha=0.01, block_size=(32, 32), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0014_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0015.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0015_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0016.flac: best_BER=0.000, alpha=0.2, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147960/2035-147960-0016_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147961/2035-147961-0000.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147961/2035-147961-0000_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147961/2035-147961-0001.flac: best_BER=0.125, alpha=0.01, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/2035/147961/2035-147961-0001_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147961/2035-147961-0002.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147961/2035-147961-0002_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147961/2035-147961-0003.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147961/2035-147961-0003_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147961/2035-147961-0004.flac: best_BER=0.000, alpha=0.05, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147961/2035-147961-0004_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147961/2035-147961-0005.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147961/2035-147961-0005_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147961/2035-147961-0006.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/2035/147961/2035-147961-0006_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147961/2035-147961-0007.flac: best_BER=0.250, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147961/2035-147961-0007_watermarked.flac
LibriSpeech 2/dev-clean-2/2035/147961/2035-147961-0008.flac: best_BER=0.000, alpha=0.1, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/2035/147961/2035-147961-0008_watermarked.flac
